InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 years,TenureGroup_2-4 years,TenureGroup_4+ years,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,CLV,AvgMonthlySpend,ServiceCount,HasInternet,HasPhone,HasPremiumServices,HasStreaming,ContractRisk,PaymentRisk,IsNewCustomer,SeniorNoSupport,HighValueCustomer,ChargeTenureRatio
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1023712383613841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5042081724048018,-0.7074959498785381,-0.7083230054465105,-1.3102022594690454,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5970490864102865
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9571916699718578,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.1985904418233704,1.4456614442546687,1.4750005957020111,1.2713048816097083,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.455591876667889
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.14307697319997809,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.896620308128142,0.4395412199085267,0.44384032188094097,0.9799477714497593,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.3735607645661356
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5082147842175256,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1156316138851208,-0.11732533920427085,-0.14413968267546598,1.2262165083850967,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.11932133889620035
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.22448844287716607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4760021709057967,-0.6661181888476211,-0.6683252617076451,-1.2791782647195915,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5993621123986036
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.428017117070136,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.3163919774956847,1.0796459684970925,0.9652598659454487,1.599079246544773,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.38598210952279105
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9966836022806536,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7356801819279375,-0.6958022348045834,-0.703581231216217,0.6557449944523697,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.454737965128283
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9559778674420595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4942531130522119,-0.9366971532136337,-0.9308790570516797,-1.3958170424156613,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.43058011389791684
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.4049547531963917,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8169798333074222,1.6407248977678623,1.6247396791503101,0.9663848980641926,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5080923938714896
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2816237461508113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6795974226986006,-0.9894175984720078,-0.9899975663210347,-1.2075715497496942,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.899665614702407
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8757802002946699,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.2948226822317401,1.4654288687980708,1.455023676491052,1.4145814466090867,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.44209603052060187
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2816237461508113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4892755833759168,-1.0001240392901878,-1.0007104636561424,-1.6059401552180028,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.49472378673482853
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.38609757970174374,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6460846477546283,-0.15905413108168565,-0.15722346712572055,0.7018902649514593,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25477045345825805
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5082147842175256,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9679649001550363,-0.2268250238836488,-0.18321541475844105,0.8381880716379602,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.14372411459665205
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.7524491932490895,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.659358060224748,-0.48066420475730204,-0.48826955690732954,0.687454845197297,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.008713701620220447
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5896262538947137,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5004063543519814,-0.6290405556863009,-0.615551070737155,-0.44542091424469776,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.35760556856258613
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7943687306174818,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6361295884020379,0.8992161133972717,0.9105538410292834,0.7459040094422371,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.47701315884636586
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2816237461508113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.461069581876912,-0.9997510690157839,-1.0003372684620915,-1.5920625603553775,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5436664323812399
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22448844287716607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5141632317573919,-0.6774169942192659,-0.6875118852135552,-1.3007377258183914,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6027578314027286
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1188008067964355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524103968532244,-0.8274168628133167,-0.8436611449361404,0.3178754463263563,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7902989800504119
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2816237461508113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5042081724048018,-1.0003214941413427,-1.0009080375824047,-1.6132871172040986,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.46881297433378716
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.2639803751859618,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9513731345673865,0.04596982270088044,0.05896631352210999,0.9741738160061204,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.2605284117696007
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.3642490183577978,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4325343366092342,2.142435735124708,2.1229552632082425,1.5669117813677482,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.4739452745531921
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7536629957788878,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.14700174733503815,0.36073479486979165,0.3451850747006656,0.026812255734744092,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5257635939831099
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9152721326034655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358186312655745,-0.6639023066291043,-0.6800040760155903,0.4008194313074319,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12595272943111793
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1188008067964355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.456092052200617,-0.9589656725383319,-0.9633031336171596,-1.313694333993301,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.25573011317681515
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1595065416350294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18483356441796028,-0.8798301560810053,-0.885700485913049,-0.01197593587902874,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9639973891092452
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0793088744876398,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9895341954189815,1.4472630224918142,1.4449035009347309,1.1130616319547975,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.4778913380227813
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.1188008067964355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3125901594428645,-0.8620153406212469,-0.8462954639529702,-0.11124155560227915,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7672671468050417
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1188008067964355,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.019245152310133944,-0.8541829648587668,-0.8682481224265517,-0.014098391563900801,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.575335203093624
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2002122764736234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6248445962593558,-0.9518134190409411,-0.9487924263661222,-0.8708357920536342,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6674625360751045
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.631545791263106,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.6679831867872458,-0.08546928988460402,-0.06537354407225573,-0.5308347179193091,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5544584741390861
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6084834273893616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3299946337344775,-0.1875753873596242,-0.2239595488854083,-1.096002843912132,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6205454124874697
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8338606629262776,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4934404043482487,-0.5696066454886581,-0.5890761646180158,0.5815078856849814,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.047153257995472195
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2409180113122174,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0011484313303363,-0.9298301122790222,-0.9260055668705447,0.02862283183673078,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.990798714701817
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6084834273893616,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4673770443432994,2.409065602467621,2.4409175685395974,1.5510281632853566,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.4875602383378326
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5896262538947137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6829157758161306,-0.6719101978148333,-0.6590173345148463,-0.6133269226754734,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.390941116680885
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5094285867473239,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5332606417586087,0.5415814990998283,0.5908353230200426,0.575042777553032,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4569665837246778
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06045170099299184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3690021624408743,-0.03138860009605128,0.02557631998379245,0.3399843597104414,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.38606389870334984
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9152721326034655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4909347599346818,-0.921734463381669,-0.9217028458097226,-1.3434532406238509,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.45036655245871204
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.346605647392948,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6245153524906832,0.42747453456016804,0.49808534096916074,0.611753925770191,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.43011399346318907
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2409180113122174,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5153389433808665,-0.9621688290126234,-0.9661350265602515,-0.7735565731636613,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.236540749179458
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2409180113122174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13339909109624562,-0.9563768200454112,-0.9489680476339108,-0.6298826498800091,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.986994649091102
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9571916699718578,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6942007679588127,1.094542840045339,1.1012785378477594,0.8129002826799689,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48630098766171576
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.5677776925507676,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.1819986762357204,2.112510355460778,2.1249090498123917,1.2929125402773924,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.49892388018782413
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.30468611002455576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5042081724048018,-0.828513834208622,-0.79437742666295,-1.4169285690799813,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5729345601491084
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8745663977648716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5058673489635668,-0.9110060831355828,-0.9150950956091746,-1.3260753254883884,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47213337971143876
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8338606629262776,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8169798333074222,-0.5605895406192484,-0.5377069437898352,0.6331250032283211,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1335226326656102
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.6084834273893616,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5714217026102036,1.5291629068653103,1.5873982070867483,0.6540502107302262,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.530153354613517
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5677776925507676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6001111690444987,2.4984468317570996,2.5176860152217118,1.6918026893434799,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.4787710260981253
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.22327464034736777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1342117998002084,-0.6556530817364082,-0.6449895857502279,-0.9943930337086906,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5332774132080762
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7524491932490895,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.4705411762942116,-0.6961752050789871,-0.6975662027944556,-0.3817186005718823,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.2701250089551715
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6303319887333076,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5282831120823135,-0.3744554342638401,-0.4060568509237669,0.6897587073509617,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.1424902663870787
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.020959768684196134,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.28818597599668,0.46586853339585454,0.4936948092744444,1.2946212291488866,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.3083420459824156
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.9152721326034655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6842457086062228,-0.6351835955000108,-0.6339034932210692,0.5951057593841891,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.23587738810220274
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5094285867473239,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.651062177430923,0.6207170155571547,0.6609740668431354,0.7030644774750018,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4480793002441274
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9978974048104517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.466047111553207,-0.5180051110534956,-0.49022334351147834,-1.3034198469246228,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6185476702202609
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.387311382231542,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.6580281274346557,-0.10982205486038234,-0.17785896609088717,-0.3772889077292748,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5389636361583969
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2816237461508113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6480730680820658,-0.9890007493417917,-0.9895804658100367,-1.1920612966679365,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9543662186601607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9966836022806536,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5103614137045716,-0.8362803916873838,-0.8354728033254945,-0.5058006252259456,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.02573166729596616
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3453918448631497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.480979700582092,-0.807100952572262,-0.7956067755374705,-1.3325352098420888,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5662376117131469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.3453918448631497,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5332606417586087,-0.16475838233727336,-0.1559941182512,0.5795034837482615,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2866311561143534
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.019745966154397852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.497571466169742,-0.7422699431097171,-0.731329391526824,-1.3319751585984352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5906513549532393
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2002122764736234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3607062796470494,-0.9008481280150554,-0.9096727889662,0.07733046870751444,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5225193453094708
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7129572609402939,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0210585500355165,1.1045910980263356,1.0913559362177008,1.1506431832557877,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.44365406629896514
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.8338606629262776,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5219756496159262,-0.758307664909081,-0.7502964884479982,-0.4986839099117787,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.2239137025077301
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.9152721326034655,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7937513614847123,-0.6010897245339212,-0.6194147386285054,0.8257558387052589,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2704251379702578
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2409180113122174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5125040551986266,-0.9885839002115757,-0.9925221220454966,-1.428796738442136,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0830297674738373
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9152721326034655,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0094443141241611,-0.6147360486915195,-0.5908762826128495,0.7334364375870444,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.33847373619521515
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9559778674420595,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0144218438004564,-0.6451221563414771,-0.6321472805431827,0.7739857308113146,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4400231827770745
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9966836022806536,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.3462571555534548,-0.6449247014903221,-0.6389526046699929,1.0764265955821544,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6901744827476222
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6722515261016999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34079616094186965,0.6050742034601009,0.6083096391650136,0.46887456281984957,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4865474686841662
